show_id,title,type,release_year,date_added,date_added_year,date_added_month,rating,rating_system,rating_group,is_unrated,duration,duration_value,duration_unit,description
s2155,Stars in the Sky: A Hunting Story,Movie,2018,2020-08-07,2020,8,TV-14,TV Parental Guidelines,Teen,False,69 min,69,min,"This documentary follows a group of hunters as they grapple with the complexities, controversies, and contradictions of pursuing animals in the wild."
s2156,The Magic School Bus Rides Again Kids In Space,Movie,2020,2020-08-07,2020,8,TV-Y,TV Parental Guidelines,Kids,False,46 min,46,min,The Magic School Bus kids blast into orbit — and onto the International Space Station — only to find themselves on the run from a giant tardigrade!
s2157,Tiny Creatures,TV Show,2020,2020-08-07,2020,8,TV-PG,TV Parental Guidelines,Family,False,1 Season,1,season,Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.
s2158,Wizards: Tales of Arcadia,TV Show,2020,2020-08-07,2020,8,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"Merlin’s apprentice joins Arcadia’s heroes on a time-bending adventure in Camelot, where conflict is brewing between the human, troll and magical worlds."
s2159,Word Party Songs,TV Show,2020,2020-08-07,2020,8,TV-Y,TV Parental Guidelines,Kids,False,1 Season,1,season,"Sing along and dance with Bailey, Franny, Kip, Lulu and Tilly in this collection of music videos that will get you in the mood to move and groove!"
s216,Shootout at Lokhandwala,Movie,2007,2021-08-27,2021,8,TV-MA,TV Parental Guidelines,Mature,False,116 min,116,min,"Based on a true story, this action film follows an incident that stunned a nation in the early 1990s. In Mumbai, India, the notorious gangster Maya holds off veteran cop Khan and a force of more than 200 policemen in a six-hour bloody gunfight."
s2160,Work It,Movie,2020,2020-08-07,2020,8,TV-14,TV Parental Guidelines,Teen,False,94 min,94,min,A brilliant but clumsy high school senior vows to get into her late father’s alma mater by transforming herself and a misfit squad into dance champions.
s2161,Ever After High,TV Show,2016,2020-08-06,2020,8,TV-Y7,TV Parental Guidelines,Kids,False,5 Seasons,5,season,The kids of fairy-tale characters attend a school with two cliques: those who accept their fairy-tale destinies and those who want to write their own.
s2162,Nasha Natasha,Movie,2020,2020-08-06,2020,8,TV-PG,TV Parental Guidelines,Family,False,72 min,72,min,Concert and behind-the-scenes footage capture life on tour for Uruguayan sensation Natalia Oreiro as she performs for packed crowds throughout Russia.
s2163,The Rain,TV Show,2020,2020-08-06,2020,8,TV-MA,TV Parental Guidelines,Mature,False,3 Seasons,3,season,"Six years after a brutal virus wipes out most of Scandinavia's population, two siblings join a band of young survivors seeking safety – and answers."
s2164,Anelka: Misunderstood,Movie,2020,2020-08-05,2020,8,TV-14,TV Parental Guidelines,Teen,False,95 min,95,min,"Inscrutable, incomparable or both? Famed French footballer Nicolas Anelka’s controversial legacy is explored in this in-depth documentary."
s2165,Sin City,Movie,2019,2020-08-05,2020,8,TV-14,TV Parental Guidelines,Teen,False,101 min,101,min,A busy couple tries to give their love life a boost by taking an impromptu weekend trip only to find their relationship tested in unexpected ways.
s2166,World's Most Wanted,TV Show,2020,2020-08-05,2020,8,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"Suspected of heinous crimes, they’ve avoided capture despite massive rewards and global investigations. A docuseries profiling the world’s most wanted."
s2167,A Go! Go! Cory Carson Summer Camp,Movie,2020,2020-08-04,2020,8,TV-Y,TV Parental Guidelines,Kids,False,21 min,21,min,"Cory's spending the summer at Camp Friendship with his best friend, Freddie. But jealousy flares when Freddie brings his cousin Rosie along for the ride."
s2168,Malibu Rescue: The Next Wave,Movie,2020,2020-08-04,2020,8,TV-G,TV Parental Guidelines,Family,False,71 min,71,min,"As summer returns to Malibu, Team Flounder takes to the beach to host — and unexpectedly compete in — the International Beachmaster Competition."
s2169,Mystery Lab,TV Show,2020,2020-08-04,2020,8,TV-PG,TV Parental Guidelines,Family,False,1 Season,1,season,"Host Felipe Castanhari explores science, history, mysteries and marvels, uncovering mind-blowing facts with help from his lab buddies."
s217,Shor In the City,Movie,2011,2021-08-27,2021,8,TV-14,TV Parental Guidelines,Teen,False,106 min,106,min,"When three small-time Mumbai crooks steal a bag on a train, they find that it's filled with weapons and realize that their lives may be in danger."
s2170,Sam Jay: 3 In The Morning,Movie,2020,2020-08-04,2020,8,TV-MA,TV Parental Guidelines,Mature,False,64 min,64,min,"Comedian and ""Saturday Night Live"" writer Sam Jay serves up fresh takes on relationships, travel nightmares, the audacity of white people and more."
s2171,Immigration Nation,TV Show,2020,2020-08-03,2020,8,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"With unprecedented access to ICE operations, as well as moving portraits of immigrants, this docuseries takes a deep look at US immigration today."
s2172,Almost Love,Movie,2020,2020-08-02,2020,8,TV-MA,TV Parental Guidelines,Mature,False,92 min,92,min,A close crew of striving New Yorkers experiences both joy and heartache in their romantic and professional lives.
s2173,Killing Hasselhoff,Movie,2017,2020-08-01,2020,8,R,MPAA-like,Mature,False,80 min,80,min,"In major debt to a loan shark, a nightclub owner who's entered in a celebrity death pool tries to murder a famous figure for half a million dollars."
s2174,Moesha,TV Show,2000,2020-08-01,2020,8,TV-PG,TV Parental Guidelines,Family,False,6 Seasons,6,season,"Navigating the twists and firsts of high school, Moesha juggles friendships, romance and the occasional drama while trying to keep her family together."
s2175,My Perfect Landing,TV Show,2020,2020-08-01,2020,8,TV-G,TV Parental Guidelines,Family,False,1 Season,1,season,Everything changes for talented young gymnast Jenny Cortez when she moves with her family from Miami to Toronto to open a new gymnastics club.
s2176,Nagi-Asu: A Lull in the Sea,TV Show,2014,2020-08-01,2020,8,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"In a world where humans are divided between the land and the sea, four childhood friends from the ocean must attend middle school on the surface."
s2177,Rogue Warfare: The Hunt,Movie,2020,2020-08-01,2020,8,R,MPAA-like,Mature,False,104 min,104,min,"When their leader is captured by an extremist organization, a special forces team stages a perilous rescue mission as time runs out."
s2178,Super Monsters: The New Class,Movie,2020,2020-08-01,2020,8,TV-Y,TV Parental Guidelines,Kids,False,25 min,25,min,"A new class of pint-sized preschoolers arrives at Pitchfork Pines, and the Super Monsters take their superpowers to the next level — the Purple Room!"
s2179,The Next Step,TV Show,2018,2020-08-01,2020,8,TV-G,TV Parental Guidelines,Family,False,1 Season,1,season,This drama series follows young dancers at the Next Step Dance Studio as they attempt to win the coveted regional dance championships.
s218,The Dirty Picture,Movie,2011,2021-08-27,2021,8,TV-14,TV Parental Guidelines,Teen,False,145 min,145,min,"After running away from home in search of movie stardom, a village girl rises to become a prominent sex symbol."
s2180,The Ottoman Lieutenant,Movie,2017,2020-08-01,2020,8,R,MPAA-like,Mature,False,111 min,111,min,"As World War I looms, an American nurse travels to the Ottoman Empire on a medical mission, where she clashes with a dashing lieutenant."
s2181,Toradora!,TV Show,2008,2020-08-01,2020,8,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"Menacing in appearance but gentle at heart, Ryūji forms an unlikely friendship with Taiga, a tiny girl with a sharp tongue and a tough attitude."
s2182,Transformers Rescue Bots Academy,TV Show,2020,2020-08-01,2020,8,TV-Y,TV Parental Guidelines,Kids,False,2 Seasons,2,season,"As part of the first class at the Rescue Bots Academy, five Cybertron recruits train under their skilled teachers and take on daring rescue missions."
s2183,Tumi or not Tumi,Movie,2020,2020-08-01,2020,8,TV-MA,TV Parental Guidelines,Mature,False,72 min,72,min,"Tumi Morake dishes out hot takes and fiery commentary about the concept of identity, politics, family life, weaves, and more in this stand-up special."
s2184,What Keeps You Alive,Movie,2018,2020-08-01,2020,8,R,MPAA-like,Mature,False,99 min,99,min,A couple's romantic anniversary retreat to a rural cabin unravels when a childhood friend appears and reveals long-held secrets from the past.
s2185,Get Even,TV Show,2020,2020-07-31,2020,7,TV-PG,TV Parental Guidelines,Family,False,1 Season,1,season,"In a secret act of skillful revenge, four private school classmates team up and work together to expose a string of schoolwide injustices."
s2186,Latte and the Magic Waterstone,Movie,2020,2020-07-31,2020,7,TV-Y,TV Parental Guidelines,Kids,False,83 min,83,min,"When a greedy bear steals a magic stone to keep the forest’s water for himself, a brave hedgehog and a timid squirrel must work together to retrieve it."
s2187,Raat Akeli Hai,Movie,2020,2020-07-31,2020,7,TV-MA,TV Parental Guidelines,Mature,False,150 min,150,min,"When a newly married landlord is murdered, a misfit cop’s investigation is complicated by the victim’s secretive family and his own conflicted heart."
s2188,Seriously Single,Movie,2020,2020-07-31,2020,7,TV-MA,TV Parental Guidelines,Mature,False,108 min,108,min,"While her free-living bestie urges her to embrace singlehood, a commitment-craving social media expert can't stop following the life of a former love."
s2189,Sugar High,Movie,2020,2020-07-31,2020,7,TV-G,TV Parental Guidelines,Family,False,44 min,44,min,"Talented sugar artists compete for $10,000 over two rounds of competition — candy and sugar sculpture — in this ""Sugar Rush"" spinoff special."
s219,Titletown High,TV Show,2021,2021-08-27,2021,8,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"In a Georgia town where football rules and winning is paramount, a high school team tackles romance, rivalries and real life while vying for a title."
s2190,Sugar Rush,TV Show,2020,2020-07-31,2020,7,TV-PG,TV Parental Guidelines,Family,False,3 Seasons,3,season,Time's the most important ingredient as teams race against the clock – and each other – to bake up the best-tasting sweets.
s2191,The Umbrella Academy,TV Show,2020,2020-07-31,2020,7,TV-14,TV Parental Guidelines,Teen,False,2 Seasons,2,season,"Reunited by their father's death, estranged siblings with extraordinary powers uncover shocking family secrets – and a looming threat to humanity."
s2192,Retablo,Movie,2017,2020-07-30,2020,7,TV-MA,TV Parental Guidelines,Mature,False,102 min,102,min,"High in the Andes, a teenage boy and his father work together as artisans. But their bond is shattered when the son learns of his father's secret life."
s2193,Transformers: War For Cybertron Trilogy,TV Show,2020,2020-07-30,2020,7,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"As the Autobots and Decepticons ravage their planet in a brutal civil war, two iconic leaders emerge in the Transformers universe's origin story."
s2194,Uma Maheswara Ugra Roopasya,Movie,2020,2020-07-30,2020,7,TV-MA,TV Parental Guidelines,Mature,False,137 min,137,min,"Defeated and humiliated in a fight while trying to defuse a conflict among his fellow villagers, a photographer vows revenge on his attacker."
s2195,Unlucky Ploy,TV Show,2020,2020-07-30,2020,7,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"In this remake of the Korean series, a man becomes mired in the lives of two women who happen to share the same name."
s2196,It's Her Day,Movie,2016,2020-07-29,2020,7,TV-MA,TV Parental Guidelines,Mature,False,112 min,112,min,"After a man promises his fiancé a dream wedding, he must keep up with her outrageous requests to have the most lavish ceremony possible."
s2197,Redemption,Movie,2019,2020-07-29,2020,7,TV-MA,TV Parental Guidelines,Mature,False,102 min,102,min,"Newly released from prison, a man returning to his girlfriend and their child subsequently learns about a dangerous debt taken by his late mother."
s2198,Shine Your Eyes,Movie,2020,2020-07-29,2020,7,TV-MA,TV Parental Guidelines,Mature,False,103 min,103,min,"A Nigerian musician travels to Brazil to search for his estranged brother, who is living a life very different than the one his family thought."
s2199,The Hater,Movie,2020,2020-07-29,2020,7,TV-MA,TV Parental Guidelines,Mature,False,136 min,136,min,A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.
s22,Resurrection: Ertugrul,TV Show,2018,2021-09-22,2021,9,TV-14,TV Parental Guidelines,Teen,False,5 Seasons,5,season,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land."
s220,EDENS ZERO,TV Show,2021,2021-08-26,2021,8,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"Aboard the Edens Zero, a lonely boy with the ability to control gravity embarks on an adventure to meet the fabled space goddess known as Mother."
s2200,The Speed Cubers,Movie,2020,2020-07-29,2020,7,TV-PG,TV Parental Guidelines,Family,False,41 min,41,min,This documentary captures the extraordinary twists and turns in the journeys of Rubik's Cube-solving champions Max Park and Feliks Zemdegs.
s2201,Tread,Movie,2019,2020-07-29,2020,7,TV-MA,TV Parental Guidelines,Mature,False,88 min,88,min,This documentary reconstructs the pivotal moments that drove a man on a rampage to destroy a small town with a bulldozer he fortified in secret.
s2202,Last Chance U,TV Show,2020,2020-07-28,2020,7,TV-MA,TV Parental Guidelines,Mature,False,5 Seasons,5,season,"In a docuseries set at one of NCAA football's most fertile recruiting grounds, guys with red flags seek to prove their worth on the field and in class."
