show_id,director
s7282,Vic Armstrong
s7283,Zack Snyder
s7284,Yang Lei
s7285,Chia-Liang Liu
s7287,Scott Stewart
s7289,Andrew Tan
s7289,Stephen Murray
s729,Bradley Parker
s7290,Anders Falck
s7290,Stinus Morell Vithner
s7293,Mario Cambi
s7294,David Dietz
s7294,Pascal Blanchard
s7294,Sonia Dauger
s7295,John Huston
s7296,Onur Ünlü
s7297,Jenna Laurenzo
s7299,Jeff Baena
s7300,Ron Davis
s7303,Justin McConnell
s7304,Johnnie To
s7305,Kevin Peeples
s7306,Alfonso Arau
s7307,Charles Stone III
s7309,Steven Spielberg
s7310,Karim El Sobky
s7311,Ellen Weissbrod
s7312,Hua Shan
s7314,Tim Bartley
s7315,Robyn Butler
s7316,Ira Sachs
s7317,Steve Brill
s7318,Prakash Satam
s7320,Prakash Satam
s7321,Zach Clark
s7323,Nick Gomez
s7324,Werner Herzog
s7327,Guy Ritchie
s7328,Steven Knight
s7329,James Mather
s7329,Steve Saint Leger
s7330,Fernando Sariñana
s7330,José Luis Gutiérrez
s7331,Michael Anderson
s7333,Stanley Kubrick
s7334,Jakob Verbruggen
s7335,Jennifer Baichwal
s7335,Nicholas de Pencier
s7336,Sze Yu Lau
s7337,David Wnendt
s7338,Parambrata Chatterjee
s7340,Ignacio López Escrivá
s7341,Alessandro Angulo
s7342,Sarah Moshman
s7345,Charneice Fox
s7346,Pang Ho-cheung
s7347,Saandeep Patel
s7348,Stephen Chow
s7351,Steven Fine
s7352,Ahmad Samir Farag
s7353,Sridhar Jetty
s7355,Christian Ditter
s7356,Alma Har'el
s7357,Katherine Brooks
s7358,Johnnie To
s7359,Ana Quiroga
s736,Prabhakaran
s7361,Radhika Rao
s7361,Vinay Sapru
s7362,Prabhuraj
s7363,Ticoy Rodriguez
s7364,Jayan Vannery
s7365,Pratim D. Gupta
s7366,Dylan C. Brown
s7367,Debaloy Dey
s7368,George Miller
s737,Manjari Makijany
s7370,Callie Khouri
s7370,Jesse V. Johnson
s7371,Jim Monaco
s7372,Chun Wong
s7373,Nishikant Kamat
s7374,Ben Patterson
s7375,Aaron Burns
s7376,Iginio Straffi
s7378,Luc Vinciguerra
s7379,Thierry Donard
s738,Jay Oliva
s7380,Benjamin Ree
s7381,Amaan Khan
s7385,Li Pei-Chuan
s7387,David Dhawan
s7388,Sooraj R. Barjatya
s7389,Sameer Vidwans
s7390,Michael Winnick
s7391,Keanu Reeves
s7392,Ben Palmer
s7394,Shyam Benegal
s7395,Tathagata Banerjee
s7396,David Gordon Green
s7397,John Upchurch
s7398,Tom O'Brien
s7399,Michael Roberts
s74,Kemi Adetiba
s740,Chris Appelhans
s7400,Patricia Rozema
s7401,Rahat Kazmi
s7402,Nicholas Kharkongor
s7403,Clive Tonge
s7404,Steven C. Miller
s7406,Nathan Landeg
s7408,Pulkit
s741,Michael Tiddes
s7410,Everardo Gout
s7411,Chia-Liang Liu
s7412,David Raynr
s7413,David Batty
s7414,Deepika Narayan Bhardwaj
s7415,Eric Drath
s7416,Eric Radomski
s7416,Leo Riley
s7417,Hiromasa Yonebayashi
s7418,Rob Marshall
s742,Lara Saba
s7420,Shekhar Kapur
s7421,Ui-seok Jo
s7422,Pablo D'Alo Abba
s7423,Atul Kale
s7423,Sudesh Manjrekar
s7424,Daniel Noah
s7425,Philip Yung
s7426,Hassan Hegazy
s7426,Shady Ali
s7427,Bob Hercules
s7427,Rita Coburn Whack
s7428,Samuel D. Pollard
s7429,Sachin
s743,Bao Nhan
s743,Namcito
s7430,Jesús Magaña Vázquez
s7431,Nathan Morlando
s7432,Martin Scorsese
s7433,Mina Shum
s7434,Jacek Koprowicz
s7435,Mark Radice
s7435,Paul Berczeller
s7438,Binu Ulahhannan
s744,Mark Raso
s7440,Bob Odenkirk
s7441,Shin-yeon Won
s7442,Claus Wehlisch
s7442,Janet Tobias
s7443,Barry Sonnenfeld
s7444,Barry Sonnenfeld
s7445,John Barnard
s7446,Gareth Evans
s7449,Toka McBaror
s7451,Santosh Manjrekar
s7452,Bharat Nalluri
s7453,Steve Carr
s7455,Jeff Nichols
s7457,Gus Van Sant
s7459,Anil Thomas
s746,Tariq Alkazim
s7461,Gavin O'Connor
s7462,Tarsem Singh
s7463,Rakeysh Omprakash Mehra
s7465,Keiichi Hara
s7466,Liv Ullmann
s7467,Kenny Young
s7468,Jennifer Siebel Newsom
s747,Mark Raso
s7470,Barbara Kopple
s7471,Julia Hart
s7472,David Fairhead
s7473,David Blair
s7474,Osman Ali
s7475,Anna Boden
s7475,Ryan Fleck
s7476,Munish Bhardwaj
s7477,Ted Geoghegan
s7478,William Monahan
s7479,Kunle Afolayan
s748,Kenneth Gyang
s7480,Aaron Sorkin
s7482,Mike Newell
s7483,Martin Rosete
s7485,Brett Ratner
s7487,Robert Vince
s7488,Ahmed El Gendy
s7489,Holger Tappe
s7490,Steve Sacks
s7491,William Lau
s7492,Andrew Duncan
s7492,Steve Ball
s7493,Sylvain Blais
s7493,William Lau
s7494,Dustin McKenzie
s7495,Alfred Gimeno
s7495,Victor Dal Chele
s7496,William Lau
s7497,Mike Fetterly
s7497,Steve Sacks
s7498,William Lau
s7499,Dan Fraga
s7499,William Lau
s7500,Audu Paden
s7500,Eric Radomski
s7501,Andrew Duncan
s7501,Audu Paden
s7501,Dustin McKenzie
s7502,Dustin McKenzie
s7502,Steve Sacks
s7504,Robert Luketic
s7505,Rachel Bell
s7507,Duncan Jones
s7508,Barry Jenkins
s7509,Antoine Bardou-Jacquet
s751,Yulene Olaizola
s7510,Jami
s7511,Chad Hartigan
s7512,Michael Mayer
s7513,Avadhoot Gupte
s7514,Suhas Kadav
s7515,Jennifer Peedom
s7516,Brett Ratner
s7516,Elizabeth Banks
s7516,Griffin Dunne
s7516,James Duffy
s7516,James Gunn
s7516,Jonathan van Tulleken
s7516,Patrik Forsberg
s7516,Peter Farrelly
s7516,Rusty Cundieff
s7516,Steve Brill
s7516,Steve Carr
s7516,Will Graham
s7517,Bruce Beresford
s7518,Steve Brill
s7519,Tomer Heymann
s7520,Anthony Chan
s7521,Craig Gillespie
s7523,Wael Ihsan
s7524,Jeff Nichols
s7525,David Dhawan
s7526,Alexandre Heboyan
s7526,Benoît Philippon
s7527,James Bobin
s7528,Jeremy Saulnier
s753,Mark Waters
s7531,Carol Reed
s7531,Lewis Milestone
s7532,Bruce McDonald
s7533,Onir
s7534,Waymon Boone
s7535,Ismail Farouk
s7536,Dash Shaw
s7537,Nathaniel Warsh
s7538,Alessandro Pepe
s7540,Claude Barras
s7542,Ishi Rudell
s7542,Jayson Thiessen
s7543,Ishi Rudell
s7543,Jayson Thiessen
s7544,Wenn V. Deramas
s7545,Siu-hung Chung
s7545,Wong Jing
s7546,John Dower
s7547,Nick Cassavetes
s7549,Atsajun Sattakovit
s755,Matthew Heineman
s7550,Simon Curtis
s7551,Moataz El Tony
s7553,Sabu Varghese
s7554,Jared Hess
s7555,Filippo Gastaldi
s7555,Krishna Agazzi
s7556,Dennis Bartok
s7557,Ben Bowie
s7557,Geoff Luck
s7558,Prakash Mehra
s7559,Heidi Saman
s7560,Masahiko Murata
s7561,Natalia Valdebenito
s7562,Sonia Kennebeck
s7563,Gene Quintano
s7564,Greg MacGillivray
s7565,Jon Turteltaub
s7566,Mahesh Manjrekar
s7567,Ben Pluimer
s7567,Roman Atwood
s7568,Chad L. Scheifele
s757,Robert Peters
s7576,George Stevens
s7578,Pablo Larraín
s7579,Josh Webber
s758,Jonathan Clay
s7580,Dennie Gordon
s7581,Kim A. Snyder
s7582,Lee Tamahori
s7583,Arun Vaidyanathan
s7584,Jordana Spiro
s7585,Kelly Reichardt
s7586,Dan Gilroy
s7588,George C. Wolfe
s759,Ally Pankiw
s7591,Anees Bazmee
s7592,Nicolás López
s7593,Scott Hicks
s7595,Anthony Bell
s7596,Tim Maltby
s7597,Richard Finn
s7597,Tim Maltby
s7599,Jacqueline Monetta
s7599,Kiki Goshay
s76,Ben Simms
s760,George Ford
s7601,Rushmore DeNooyer
s7602,Martin Gorst
s7603,Giulia Clark
s7604,Sarah Holt
s7605,Terri Randall
s7606,Doug Hamilton
s7607,Martin Gorst
s7608,Peter Fison
s7609,Graham Townsley
s761,George Ford
s7610,Kirk Wolfinger
s7610,Paula Apsell
s7612,Oliver Twinch
s7613,Oliver Twinch
s7614,Llewellyn M. Smith
s7615,Daniel McCabe
s7616,Peter Yost
s7617,Tom Stubberfield
s7618,Noel Dockstader
s7618,Quinn Kanaly
s7619,Gail Willumsen
s7620,Sacha Gervasi
s7621,Lesli Linka Glatter
s7622,Peter Pardini
s7623,Sam Taylor-Johnson
s7626,Dana Doron
s7626,Uriel Sinai
s7627,Enrico Bisi
s763,Lee Kae-byeok
s7631,Lars von Trier
s7632,Lars von Trier
s7634,Mat Whitecross
s7635,Gillian Robespierre
s7636,Jacques Cluzaud
s7636,Jacques Perrin
s7637,Luke Sparke
s7638,Lewis Milestone
s7639,Steven Soderbergh
s7640,Steven Soderbergh
s7642,Nacho G. Velilla
s7643,Shawn Crahan
s7644,Poj Arnon
s7645,Poj Arnon
s7646,Poj Arnon
s7648,Barak Goodman
s7649,Oliver Stone
s765,Jayan Moodley
s7651,Mohamed Samy
s7652,Clarence Yiu-leung Fok
s7653,Heitor Dhalia
s7654,Pradip Kurbah
s7655,Matt Askem
s7656,Charlie Lightening
s7657,Charlie Lightening
s7658,Matt Askem
s7659,Simon Rumley
s766,Daniel Benmayor
s7660,Sergio Leone
s7661,Banjong Pisanthanakun
s7662,Morgan Spurlock
s7664,Tim Rouhana
s7665,Noah Moskin
s7666,Jasmine D'Souza
s7668,Nicolas Winding Refn
s7669,Bill Guttentag
s7669,Michael Ware
s767,Alex Díaz
s7670,Jill Culton
s7670,Roger Allers
s7671,John H. Lee
s7673,Dante Lam
s7674,Tiller Russell
s7677,Dante Lam
s7678,Logan Kibens
s7679,Chia Tang
s7680,Peter McDonnell
s7681,Kiran Narayanan
s7682,Ben C. Lucas
s7683,Jayaraj Rajasekharan Nair
s7684,Andrew Meier
s7684,Mark Franchetti
s7685,Anthony Scott Burns
s7687,Adam Collins
s7687,Luke Radford
s7688,Paul Spurrier
s7689,Kundan Shah
s769,Helena Bergström
s7691,Richard LaGravenese
s7692,Chandran Narikode
s7693,Jorge Granier
s7695,Piti Jaturaphat
s7696,Charles Stone III
s7697,Amber Tamblyn
s7698,Alex Law
s770,Alejandro De Grazia
s770,Juan Stadler
s7700,Cosima Spender
s7701,Fernando González Molina
s7702,David Fincher
s7703,Bhagyaraj
s7704,Rebecca Addelman
s7705,Oren Peli
s7707,Subhash Ghai
s7708,Gafoor Y. Elliyaas
s7709,Jennie Livingston
s771,Myriam Fares
s7712,Kevin Hooks
s7713,Nikhil Advani
s7714,Jeremy Kenyon Lockyer Corbell
s7715,Phillip Noyce
s7716,Kıvanç Baruönü
s7717,Steve Carr
s7718,Dileep Narayanan
s772,Chiaki Kon
s7720,Paritosh Painter
s7721,Banjong Pisanthanakun
s7723,Paul Reubens
s7723,Wayne Orr
s7724,Mohd Khairul Azri Bin Md Noor
s7725,Mark Palansky
s7727,J.C. Falcón
s7728,C.J. Wallis
s7729,James Foley
s7731,Olivier Assayas
s7732,Tony Stone
s7733,Will Gluck
s7734,Karan Lalit Butani
s7735,Alain Gagnol
s7735,Jean-Loup Felicioli
s7736,Jonathan Demme
s7737,Ajay Bhuyan
s7737,Kunal Kohli
s7738,Banjong Pisanthanakun
s7738,Parkpoom Wongpoom
s7738,Paween Purikitpanya
s7738,Songyos Sugmakanan
s7738,Visute Poolvoralaks
s7739,Kunle Afolayan
s774,Rae Red
s7740,Abhishek Saxena
s7741,Dana Nachman
s7741,Don Hardy Jr.
s7742,Christopher Nolen
s7743,Gajendra Ahire
s7744,Oscar Micheaux
s7744,Richard E. Norman
s7744,Richard Maurice
s7744,Spencer Williams
s7745,Mahesh Manjrekar
s7746,Bruno Stagnaro
s7746,Israel Adrián Caetano
s7747,Christophe Honoré
s7749,Alastair Fothergill
s775,Lance Hool
s7750,Sam Liu
s7751,Rebecca Zlotowski
s7752,Oliver Stone
s7753,Daniel Mann
s7753,Joseph Sargent
s7754,Jean-Simon Chartier
s7755,Wim Wenders
s7756,Robert Altman
s7758,Gabe Klinger
s7759,Steve McLean
s776,Nicole Conn
s777,Les Mayfield
s7779,Charlie Haskell
s7779,Koichi Sakamoto
s778,Ellen Seidler
s778,Megan Siler
s7789,James Barr
s7790,Ashish R. Shukla
s7791,Frank Capra
s7792,Satish Rajwade
s7793,Chris Bell
s7793,Greg Young
s7793,Josh Alexander
s7794,Gregory Hoblit
s7795,Wong Jing
s7796,Bhavik Thakore
s7797,Stephen Cone
s7798,Christopher Nolen
s78,Prakash Satam
s780,Roger Christian
s7800,Barry Avrich
s7802,Rajkumar Santoshi
s7803,Quentin Tarantino
s7804,Anurag Singh
s7805,Luis Prieto
s7806,Luv Ranjan
s7808,Michael Tolajian
s7810,Marc Forster
s7812,Werner Herzog
s7815,Richard Correll
s7817,Andy Fickman
s7818,Jonathan Demme
s7819,Raphael Erichsen
s782,Peter Galison
s7820,Hari Viswanath
s7821,Martin Scorsese
s7822,Manish Gupta
s7823,Jeremy Coon
s7823,Tim Skousen
s7824,Ding Sheng
s7825,Dharmesh Darshan
s7826,Basu Chatterjee
s7827,Phil Johnston
s7827,Rich Moore
s7828,Raj Kapoor
s783,Lance Young
s7830,Eric Khoo
s7831,Sanjay Dayma
s7832,Kim Sung-hoon
s7833,Girish Joshi
s7834,Amir Mohiuddin
s7835,Morgan Spurlock
s7837,Husam El-Gohari
s7838,Anees Bazmee
s784,Leandro Neri
s7840,Nicholas Ray
s7842,Michael James Regan
s7844,Craig Anderson
s7845,John Milius
s7846,Amitava Bhattacharya
s7847,Marina Willer
s7849,Clementine Malpas
s7849,Leslie Knott
s785,Thom Fitzgerald
s7850,Mohamed Samy
s7852,Andy Capper
s7853,Shamyl Othman
s7854,Atom Egoyan
s7855,Allen Coulter
s7856,Mark Palansky
s7858,Paul W.S. Anderson
s7859,René Pérez Joglar
s7860,Adam Schlesinger
s7860,Linda Saffire
s7861,Chia-Liang Liu
s7862,Vijay Jayapal
s7864,Andrew Lau Wai-Keung
s7864,Andrew Loo
s7865,Jakob Schuh
s7865,Jani Lachauer
s7866,Sam Mendes
s7867,Fernando Frías De La Parra
s7869,Jon Avnet
s787,Don Michael Paul
s7870,Makarand Mane
s7872,Devaki Singh
s7872,Luke Kenny
s7874,Ashok Nanda
s7875,Amit Rai
s7876,Ishaya Bako
s7877,Pierfrancesco Diliberto
s7878,Nicholas Winter
s788,Andrzej Bartkowiak
s7880,John G. Avildsen
s7881,Sylvester Stallone
s7882,Sylvester Stallone
s7883,Sylvester Stallone
s7884,John G. Avildsen
s7885,G.J. Echternkamp
s7886,Sameh Abdulaziz
s7887,Nancy Schwartzman
s7888,Mitch Dickman
s7889,Navaniat Singh
s789,Harold Becker
s7890,Lenny Abrahamson
s7891,Matthew Atkinson
s7892,Jani Lachauer
s7892,Max Lang
s7894,Shweta Basu Prasad
s7895,Roman Polanski
s7896,John Dahl
s7897,Jay Chandrasekhar
s7899,Atanu Mukherjee
s79,Delhiprasad Deenadayalan
s7900,R. Ellis Frazier
s7901,Stanley Tong
s7902,Rob Reiner
s7903,Jeeva
s7904,Garry Marshall
s7905,David L. Cunningham
s7906,Chris Stokes
s7908,Robert Vince
s791,Andrew Jenks
s7910,Dave Higby
s7911,Dharmendra Suresh Desai
s7912,Alex Infascelli
s7913,Clark Johnson
s7914,Raman Kumar
s7915,Gianfranco Rosi
s7916,Hakan Yonat
s7917,Michael Seater
s7918,Balu Mahendra
s7919,Ehtesham Uddin
s792,Ric Roman Waugh
s7920,Kireet Khurana
s7920,Padmakumar Narasimhamurthy
s7921,Colin Trevorrow
s7922,Pratim D. Gupta
s7923,Nagraj Manjule
s7924,Sanjay Soorkar
s7925,Mohamed Hamdy
s7926,Partha Chakraborty
s7927,K. Gopinathan
s7928,Amr Arafa
s7929,Bruce MacDonald
s7929,Gabriel Sabloff
s793,Rob Reiner
s7930,Anirban Majumder
s7931,John Huston
s7932,Rajeev Patil
s7933,Raj Kapoor
s7934,Glenn Miller
s7935,Luc Vinciguerra
s7936,Gilles Paquet-Brenner
s7937,Rohit Jugraj
s7938,Rohit Jugraj
s7939,Gajendra Ahire
s794,Andy Tennant
s7940,Venugopan
s7941,Kamal Sahani
s7942,V. Scott Balcerek
s7944,Aditya Sarpotdar
s7945,Raj N. Sippy
s7946,Damon Cardasis
s7947,Jesse V. Johnson
s7948,Mahmoud Karim
s795,Tade Ogidan
s7950,John Lee Hancock
s7951,Jeffrey G. Hunt
s7952,Lynn Shelton
s7953,Kevan Peterson
s7955,Dino Risi
s7956,Keenen Ivory Wayans
s7957,Malcolm D. Lee
s7958,Steven Spielberg
s7959,Spike Lee
s7960,Hiroshi Aoyama
s7960,Jim Stenstrum
s7960,Kazumi Fukushima
s7961,Edgar Wright
s7962,Wes Craven
s7963,Wes Craven
s7964,John Stockwell
s7965,Steven Zaillian
s7966,Malik Bendjelloul
s7967,Dominic Sena
s7968,Jay Chou
s797,Scott Spiegel
s7970,Billy Ray
s7971,Kasia Uscinska
s7972,Susannah Ward
s7973,Sam Taplin
s7974,Kasia Uscinska
s7975,Vicky Matthews
s7976,Susannah Ward
s7977,Sam Taplin
s7978,Vicky Matthews
s7979,Gareth Sacala
s7979,Vicky Matthews
s798,Jessie Nelson
s7980,Louise Wardle
s7981,Ozan Açıktan
s7982,Asif Kapadia
s7984,Kenneth Müller
s7986,Mike Gunther
s7987,Michael Patrick King
s7988,Michael Patrick King
s7989,Sylvie Verheyde
s799,Theodore Witcher
s7990,Antonio Serrano
s7991,Max Martini
s7993,Sudesh Manjrekar
s7995,Krishna Vamshi
s7996,Dibakar Banerjee
s7997,Gurudev Bhalla
s7998,Herman Yau
s7999,David R. Ellis
s8,Haile Gerima
s80,Delhiprasad Deenadayalan
s800,Clint Eastwood
s8000,Samar Khan
s8002,Björn Stein
s8002,Måns Mårlind
s8004,Guy Ritchie
s8005,Ram Gopal Varma
s8006,Raymond McGrath
s8007,Adele K. Thomas
s8007,Richard Bailey
s8008,Richard Bailey
s8009,Jitendra Tiwari
s8009,Pranav Singh
s801,Aurora Guerrero
s8010,Destin Daniel Cretton
s8011,Robert Rodriguez
s8012,Barney Clay
s8013,Adarsh Eshwarappa
s8014,Banjong Pisanthanakun
s8014,Parkpoom Wongpoom
s8015,Antonio Piazza
s8015,Fabio Grassadonia
s8017,Vivek Wagh
s8018,Timothy Woodward Jr.
s8019,M.J. Bassett
s802,Michael Jai White
s8020,Jason Cohen
s8024,Anil Sharma
s8025,Raditya Dika
s8026,Robert Kouba
s8027,Dorian Fernández-Moris
s8028,Gregg Bishop
s8029,Corey Grant
s803,James McTeigue
s8030,Ekachai Uekrongtham
s8033,Renny Harlin
s8034,Ringo Lam
s8035,Fredric Lean
s8036,Colin Strause
s8036,Greg Strause
s8037,Leslye Headland
s8038,Joe Nussbaum
s8039,Billy Bob Thornton
s804,Takuya Igarashi
s8040,Phillip Noyce
s8042,John Maclean
s8043,Joe Dante
s8044,Noam Murro
s8046,Alex Winter
s8047,Fred Olen Ray
s8048,Imtiaz Ali
s8049,Jonathan Ignatius Green
s805,Michelle MacLaren
s8050,Hanung Bramantyo
s8051,Alfonso Cuarón
s8052,Ron Howard
s8053,Ron Howard
s8054,Michael J. Bassett
s8055,Ian MacAllister-McDonald
s8056,Nancy Meyers
s8057,Julius Avery
s8058,Jeffrey C. Bell
s8060,Sean McNamara
s8061,David Allensworth
s8061,Monière
s8062,Jerry Rothwell
s8062,Reuben Atlas
s8064,Sam O'Steen
s8066,Dan Harris
s8067,Mark Sloper
s8068,Sam Raimi
s8069,Bob Persichetti
s8069,Peter Ramsey
s8069,Rodney Rothman
s807,Hidenori Inoue
s8070,Anthony Palmer
s8070,David Fairhead
s8072,Tom McCarthy
s8073,Harmony Korine
s8074,Storm Saulter
s8075,Robert Rodriguez
s8076,Robert Rodriguez
s8077,Robert Rodriguez
s8078,Javier Ruiz Caldera
s8079,Darren Lynn Bousman
s808,Hidenori Inoue
s8080,Christopher Ray
s8081,Adam Alleca
s8082,Alison E. Rose
s8083,Rian Johnson
s8085,David Mackenzie
s8087,David Hebditch
s8087,Ola Flyum
s8088,Adam McKay
s8089,Wael Ihsan
s809,Don Michael Paul
s8090,Akiva Goldsman
s8091,Arjun Gourisaria
s8091,Moinak Biswas
s8092,Chatchai Katenut
s8092,Manussa Vorasingha
s8092,Poj Arnon
s8092,Tanwarin Sukkhapisit
s8093,Jon J. Whelan
s8096,Brad Anderson
s8097,Alex Holmes
s8099,Raj B. Shetty
s81,Tomer Eshed
s810,Todd Phillips
s8100,James Sweeney
s8101,Rowan Athale
s8102,Marc Forster
s8104,Baz Luhrmann
s8105,Ester Gould
s8105,Reijer Zwaan
s8106,Ivan Reitman
s8107,Andrew Bergman
s8109,Afonso Poyart
s811,Walter Hill
s8111,Rob Minkoff
s8112,J.M. Berrios
s8113,Stefano Sollima
s8114,Chayanop Boonprakob
s8115,Zakariya
s8116,Benny Fredman
s8117,Saul Dibb
s8119,Joseph Cross
s812,Steve Ball
s8120,Kasper Barfoed
s8121,Partho Sen-Gupta
s8123,Sumit Das
s8124,Kevin Phillips
s8125,Indra Kumar
s8127,Greg Mottola
s8128,Gordon Parks
s8129,Bryan Singer
s813,Dominic Sena
s8131,Bruce McCulloch
s8132,Angga Dwimas Sasongko
s8134,Matthew Cooke
s8135,Alexander Smith
s8135,Anthony Caronna
s8136,Matt Wechsler
s8137,Basu Chatterjee
s8139,Tim Burton
s8140,Jamie M. Dagg
s8141,Dan Kwan
s8141,Daniel Scheinert
s8142,Derek Yee
s8143,Cheh Chang
s8145,Subhash Ghai
s8146,Santosh Sivan
s8147,Michael Dowse
s815,Alan Alda
s8150,Navneet Behal
s8151,Julien Seri
s8152,Chris Buck
s8152,Kevin Lima
s8153,Brian Smith
s8154,Sameh Abdulaziz
s8155,Ryu Jung-woo
s8156,Sonia Lowman
s8157,Leena Yadav
s8158,John Carchietta
s8159,Kevin Munroe
s816,Mika Kaurismäki
s8160,Michael Pressman
s8161,Steve Barron
s8162,Farah Khan
s8163,Einar Gabbassov
s8164,Natalia Garagiola
s8165,Chow Kwun-wai
s8165,Jevons Au
s8165,Ng Ka-Leung
s8165,Wong Fei-Pang
s8165,Zune Kwok
s8167,Jonathan Mostow
s8168,McG
s8169,Michael Pitiot
s8169,Yann Arthus-Bertrand
s817,Sydney Pollack
s8170,Damien Leone
s8171,Sukhbir Singh
s8172,Priyadarshan
s8173,Dheeraj Berry
s8177,Adam Carolla
s8177,Nate Adams
s8178,Amir Galvan Cervera
s8178,Mitzi Vanessa Arreola
s8179,Matthew Shoychet
s818,Lorene Scafaria
s8180,Pamela Romanowsky
s8182,Geoff Anderson
s8184,Robert Rodriguez
s8185,Steven Spielberg
s8186,Esteban Sapir
s8187,Jee-woon Kim
s8188,Rob Reiner
s8189,Andrew Douglas
s819,Barbra Streisand
s8191,John Rice
s8191,Thurop Van Orman
s8192,Casey Suchan
s8192,Denis Hennelly
s8193,Sameh Abdulaziz
s8195,Federico Veiroj
s8196,Jonathan Sobol
s8197,Christian Duguay
s8198,Walter Hill
s8199,André Øvredal
s82,Cedric Nicolas-Troyan
s820,Clint Eastwood
s8201,Kurt Voelker
s8202,Elliot Hegarty
s8203,Keith Fulton
s8203,Louis Pepe
s8204,Johnnie To
s8205,Brian M. Conley
s8205,Nathan Ives
s8206,John Ford
s8208,Estela Renner
s8211,Tommy Avallone
s8212,Rolfe Kanefsky
s8213,Osgood Perkins
s8214,Philippe Falardeau
s8215,Alastair Fothergill
s8216,Eric Schlosser
s8216,Kevin Ford
s8216,Smriti Keshari
s8218,Albert Hughes
s8218,Allen Hughes
s8219,Olivier Loustau
s822,Michael Winterbottom
s8220,Andy Tennant
s8221,Richard Kelly
s8222,William Brent Bell
s8223,Mark Herman
s8224,Neil Jordan
s8225,Ken Kushner
s8226,Nora Twomey
s8227,Peyton Reed
s8228,Kunle Afolayan
s8229,Terry Gilliam
s823,Emma Tammi
s8230,Rob Reiner
s8231,Husam El-Gohari
s8233,Stacy Title
s8234,Graham Phillips
s8234,Parker Phillips
s8235,Ofir Raul Graizer
s8236,Bumpy
s8237,Atom Egoyan
s8238,Elliot Silverstein
s8239,Sean Menard
s824,Peter Hutchings
s8240,Jon Gunn
s8241,Tarek Al Eryan
s8242,Kunle Afolayan
s8243,Craig Moss
s8245,Magdy Al-Hawwary
s8246,Antonio Chavarrías
s8247,David Pablos
s8248,John Stephenson
s8249,Michael Buster
s825,George Ratliff
s8250,Norman Jewison
s8252,John Wells
s8253,Harvey Lowry
s8254,Bob Nelson
s8255,Ari Folman
s8256,Amr Arafa
s8257,Andrew Fleming
s8259,Chris Sanders
s8259,Kirk De Micco
s8260,Alex Proyas
s8261,Marek Piwowski
s8262,Neil Jordan
s8264,Andrew Mogel
s8264,Jarrad Paul
s8265,Satish Manwar
s8266,Ifa Isfansyah
s8267,Frank Oz
s8267,Jim Henson
s8268,Tariq Khan
s827,Bo Burnham
s8270,Simon Stone
s8271,Josh Lowell
s8271,Peter Mortimer
s8273,Martin Scorsese
s8274,Cecilia Atán
s8274,Valeria Pivato
s8275,Blair Hayes
s8276,William Friedkin
s8277,William Brent Bell
s8279,Jeremy Seifert
s8279,Stephanie Soechtig
s828,Ekene Som Mekwunye
s8280,Alistair Legrand
s8281,Riri Riza
s8282,Bette Gordon
s8284,Kieran Darcy-Smith
s8285,Jay Chandrasekhar
s8286,Robert Berlinger
s8287,Paul Andrew Williams
s8289,James Ponsoldt
s829,David Frankel
s8290,Aaron Moorhead
s8290,Justin Benson
s8291,Sam Raimi
s8292,David Leveaux
s8293,Nicolas Pesce
s8294,Michael Samuels
s8295,David Sington
s8296,Jenée LaMarque
s8297,David O. Russell
s8298,Kunle Afolayan
s8299,David R. Ellis
s830,Kevin Johnson
s8300,Coerte Voorhees
s8300,John Voorhees
s8301,Rodrigo Van Der Put
s8302,Hugh WIlson
s8303,Mark Tonderai
s8304,Cheh Chang
s8305,Brian Levant
s8306,Brian Levant
s8307,Meng Hua Ho
s8308,Rob Minkoff
s8309,Peter Nicks
s8310,Martin Campbell
s8311,Oliver Frampton
s8313,John Lee Hancock
s8314,Toa Fraser
s8315,Scott Walker
s8318,Nia Dinata
s8319,Mario Mattei
s832,José Larraza
s832,Marc Pons
s8320,Cody Stokes
s8321,David Fincher
s8323,Doron Paz
s8323,Yoav Paz
s8324,Paul Shoulberg
s8325,Kasra Farahani
s8326,Neal Brennan
s8327,David Batty
s8328,David Batty
s8329,David Batty
s833,Gary Sing
s8330,David Batty
s8333,Shakti Samanta
s8334,John Dahl
s8336,Michel Gondry
s8338,Michael G. Kehoe
s8339,Mickey Liddell
s8340,Paco Arango
s8341,Maya Gallus
s8342,Tate Taylor
s8343,Chad Archibald
s8344,Zoe Berriatúa
s8345,Jeremy David White
s8345,Lauren Hoekstra
s8345,Mark Columbus
s8345,Ryan Moody
s8345,Sarah Kruchowski
s8345,Shadae Lamar Smith
s8345,Simon Savelyev
s8345,Vanita Shastry
s8346,Gonzalo López-Gallego
s8347,Note Chern-Yim
s8349,Damani Baker
s835,Julio Quintana
s8351,Rudradeep Bhattacharjee
s8352,Rob W. King
s8353,Lasse Hallström
s8355,Rob Cohen
s8356,Vlad Yudin
s8357,Terry Gilliam
s8359,Isaac Ezban
s8360,Amalie Næsby Fick
s8360,Jørgen Lerdam
s8360,Philip Einstein Lipski
s8361,Brad Bird
s8362,Frank Oz
s8363,Steven Soderbergh
s8364,Femi Oyeniran
s8364,Kalvadour Peterson
s8365,Femi Oyeniran
